AP,fitDensity,Comp1Density,Comp2Density
0.1812061623246493,1.5791332408195615,1.5762153280432536,0.0029179127763078435
0.18299724448897797,1.6077394936369798,1.6047315173081789,0.0030079763288009703
0.18478832665330663,1.6362978518402658,1.6331972704020097,0.003100581438256079
0.1865794088176353,1.6647889136178184,1.6615931217214046,0.003195791896413914
0.18837049098196396,1.6931930919874618,1.689899419140994,0.00329367284646793
0.1901615731462926,1.7214906394800649,1.7180963486758345,0.0033942908042302626
0.19195265531062125,1.7496616733600432,1.7461639596806322,0.0034977136794110218
0.1937437374749499,1.7776862013339731,1.7740821905369684,0.0036040107970048414
0.19553481963927857,1.8055441476969474,1.8018308947781696,0.0037132529187777
0.19732590180360723,1.8332153798647886,1.8293898675999414,0.0038255122648471153
0.1991169839679359,1.8606797352389097,1.8567388727035614,0.003940862535348414
