AP,fitDensity,Comp1Density,Comp2Density
0.0516167664670658,0.2393210417557449,0.23919020845388758,0.0001308333018573248
0.05334263337053341,0.25575674849962254,0.25562065621600755,0.00013609228361498838
0.05506850027400102,0.27307116738152537,0.27292961644802793,0.00014155093349744238
0.056794367177468635,0.29129155665845113,0.291144340320417,0.00014721633803413224
0.058520234080936255,0.3104445526862531,0.3102914568709527,0.00015309581530035762
0.06024610098440387,0.33055604146693157,0.3303968445452193,0.0001591969217123119
0.06197196788787148,0.35165102614038407,0.35148549868139095,0.00016552745899313834
0.0636978347913391,0.37375349090731647,0.37358139542600316,0.00017209548131332436
0.06542370169480671,0.39688626191926635,0.3967073526166576,0.0001789093026087452
0.06714956859827433,0.42107086571957286,0.42088488821549314,0.00018597750407971277
0.06887543550174194,0.4463273858652129,0.4461340769233385,0.00019330894187443183
0.07060130240520955,0.4726743184031821,0.4724734056482218,0.0002009127549602534
0.07232716930867716,0.5001284269160996,0.49991962854291344,0.00020879837318615434
0.07405303621214478,0.5287045978894218,0.5284876223638819,0.00021697552553992687
0.07577890311561239,0.5584156971866434,0.5581902429380399,0.00022545424860351162
0.07750477001908002,0.5892724284486374,0.5890381835534274,0.00023424489521000155
0.07923063692254761,0.6212831942584273,0.6210398361151215,0.0002433581433058173
0.08095650382601524,0.6544539609327753,0.6542011559277537,0.0002528050050215871
0.08268237072948285,0.6887881278165772,0.6885255309806219,0.00026259683595525454
0.08440823763295047,0.7242864019649289,0.7240136566202579,0.0002727453446710145
0.08613410453641808,0.7609466791004104,0.7606634164979927,0.0002832626024175892
0.08785997143988569,0.7987639317294885,0.798469770676419,0.00029416105306945923
0.0895858383433533,0.8377301052916745,0.8374246517683799,0.0003054535232946272
0.09131170524682092,0.8778340231980329,0.8775168699650805,0.00031715323295247125
0.09303757215028853,0.9190613015917195,0.9187320277859942,0.00032927380572531556
0.09476343905375614,0.9613942746324197,0.9610524453524324,0.00034182927998727906
0.09648930595722377,1.004811931068777,1.004457096948863,0.0003548341199140039
0.09821517286069137,1.0492898628183505,1.0489215595915136,0.0003683032268368262
0.099941039764159,1.094800226223393,1.094417974272548,0.00038225195084499937
0.1016669066676266,1.1413117165929807,1.1409150204903413,0.0003966961026394743
0.10339277357109422,1.1887895565781714,1.1883779046125296,0.0004116519656418457
0.10511864047456183,1.2371954988570468,1.236768362548685,0.00042713630836195993
0.10684450737802945,1.2864878435313913,1.2860446771343637,0.0004431663970277111
0.10857037428149706,1.3366214705565536,1.336161710548073,0.00045976000848052014
0.11029624118496467,1.3875478874415301,1.38707095199819,0.0004769354433399582
0.1120221080884323,1.4392152923678763,1.4387205808284353,0.0004947115394409554
0.1137479749918999,1.4915686527844734,1.4910555450989265,0.0005131076855469985
0.11547384189536751,1.544549799441053,1.5440176556057104,0.0005321438353426915
0.11719970879883514,1.5980975357274478,1.5975456952057387,0.0005518405217090166
0.11892557570230275,1.652147762088586,1.6515755432173016,0.0005722188712845543
0.12065144260577036,1.7066336151879893,1.7060403145686733,0.0005933006193159538
0.12237730950923797,1.761485621395794,1.7608705132709932,0.0006151081248008038
0.12410317641270559,1.8166318640819346,1.8159941996960085,0.0006376643859260466
0.1258290433161732,1.8719981641018182,1.8713371710460132,0.0006609930558050403
0.12755491021964083,1.9275082727714754,1.9268231543129593,0.0006851184585162556
0.12928077712310843,1.983084076542501,1.9823740109370545,0.0007100656054465501
0.13100664402657602,2.038645812504908,2.0379099522929662,0.0007358602119419418
0.13273251093004365,2.094112293769002,2.0933497650547332,0.0007625287142686161
0.13445837783351128,2.14940114370623,2.1486110454193432,0.0007900982868869332
0.13618424473697888,2.204429037964377,2.203610441104336,0.0008185968600410579
0.1379101116404465,2.259111953114898,2.2582638999772313,0.0008480531376667445
0.13963597854391413,2.3133654207403205,2.3124869241247006,0.0008784966156197081
0.14136184544738173,2.367104785727823,2.366194828127596,0.0009099576002269846
0.14308771235084933,2.420245467501758,2.4193030002745948,0.0009424672271634453
0.14481357925431695,2.4727032229033323,2.471727165422677,0.0009760574806556418
0.14653944615778458,2.524394409410117,2.523383648197102,0.0010107612130149954
0.14826531306125218,2.5752362473817323,2.57418963521723,0.0010466121645021683
0.14999117996471978,2.6251470800208936,2.6240634350373693,0.0010836449835244562
0.1517170468681874,2.674046629751123,2.672924734503955,0.0011218952471677385
0.15344291377165503,2.721856249733662,2.7206948502515975,0.0011613994820645682
0.15516878067512263,2.768499169276297,2.767296974090697,0.0012021951855996573
0.15689464757859026,2.813900731925617,2.8126564110781627,0.001244320847454015
0.15862051448205788,2.857988625081441,2.8567008091099524,0.0012878159714887238
0.16034638138552548,2.9006931000272123,2.899360378929243,0.0013327210979692528
0.16207224828899308,2.9419471813326856,2.9405681035065547,0.0013790778261309814
0.1637981151924607,2.9816868646546433,2.980259935817557,0.0014269288370864818
0.16552398209592833,3.0198513020370013,3.0183749841199266,0.0014763179170748956
0.16724984899939593,3.0563829738929975,3.054855683911944,0.0015272899810534854
0.16897571590286353,3.091227846938258,3.0896479558416265,0.0015798910966314562
0.17070158280633116,3.124335517433927,3.1227013489255815,0.0016341685083456317
0.17242744970979879,3.1556593391927104,3.1539691685304327,0.0016901706622776272
0.17415331661326638,3.1851565358970406,3.183408588666029,0.0017479472310118279
0.175879183516734,3.212788297376632,3.2109807482376986,0.0018075491389332378
0.17760505042020164,3.23851985959178,3.236650831003916,0.001869028587864052
0.17933091732366924,3.2623205681680445,3.260388129085007,0.0019324390830376711
0.18105678422713684,3.2841639254265305,3.282166089967122,0.001997835459408403
